,Comment,Description,ID,Link1,Link2,String,Type,user-agent
2209,,Innerprise URL Spider Pro (now ES.NET) web indexing / site searching tool,id_t_z_1405,http://www.innerprise.net/,,URL_Spider_Pro/x.x+(http://www.innerprise.net/usp-spider.asp),R,"
"
2210,208.65.71.xx,BoardReader search favicon fetcher,id_t_z_291006_1,http://www.boardreader.com/,http://www.internetadsales.com/modules/news/article.php?storyid=4050,User-Agent:  BoardReader Favicon Fetcher /1.0 info@boardreader.com,D,"
"
2211,208.65.71.xx,BoardReader search image fetcher,id_t_z_081206_1,http://www.boardreader.com/,http://www.internetadsales.com/modules/news/article.php?storyid=4050,User-Agent:  BoardReader Image Fetcher /1.0 info@boardreader.com,D,"
"
2212,,ljpic.com - LiveJournal picture feed search,id_t_z_060206_2,http://www.ljpic.com/,,User-Agent:  LjSEEK Picture-Bot /1.0 contact@ljseek.com,C,"
"
2213,,FileHeap download manager,id_t_z_1408,http://www.fileheap.com,,User-Agent: FileHeap! file downloader (http://www.fileheap.com),D,"
"
2214,,Malformed UA header from some guestbook/forum spammer,id_t_z_270306_2,,,User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),S,"
"
2215,,Skizzle search robot,id_t_z_1409,http://www.skizzle.com/,,User-Agent: Mozilla/4.0 (SKIZZLE! Distributed Internet Spider v1.0 - www.SKIZZLE.com),R,"
"
2216,,unknown robot (reads robots.txt) or sitegrabber. From different IPs- ie.: 62.98.8.xx (wind.it),id_t_z_1410,,,user-agent=Mozilla/3.01Gold,R D ?,"
"
2217,,University of Sydney NLP Spider for research in Natural Language Processing ,id_t_z_1411,http://www.it.usyd.edu.au/~vinci/bot.html,,USyd-NLP-Spider (http://www.it.usyd.edu.au/~vinci/bot.html),R,"
"
2218,,Web Thief Site Grabber,id_t_z_1412,http://www.utilmind.com/scripts/webthief.html,,UtilMind HTTPGet,D,"
"
2219,,WebWasher ad filter,id_t_z_1413,http://www.webwasher.com/,,Utopia WebWasher 3.0,P B,"
"
2220,,uTorrent BitTorrent client,id_t_z_100406_1,http://www.utorrent.com/,,uTorrent/1500,D,"
"
2221,67.78.34.1[6-7][0-9] - 70.112.211.2x,Unknown bad behaving bot via Road Runner - see link,id_t_z_060108_2,http://mikesblog.americasdebate.com/2007/06/06/vadixbot-look-out/,,VadixBot,S,"
"
2222,,WiseGuys WAP pages robot,id_t_z_050406_4,http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk,,Vagabondo-WAP/2.0 (webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/)/1.0 Profile,R,"
"
2223,s. also Mozilla/3.0 (Vagabondo...,WiseGuys robot Netherland - 82.94.216.2,id_t_z_1414,http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk,,Vagabondo/1.x MT (webagent@wise-guys.nl),R,"
"
2224,s. also Mozilla/3.0 (Vagabondo...,WiseGuys robot Netherland - 82.94.216.2,id_t_z_1415,http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk,,Vagabondo/2.0 MT,R,"
"
2225,s. also Mozilla/3.0 (Vagabondo...,WiseGuys robot Netherland - 82.94.216.2,id_t_z_1416,http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk,,Vagabondo/2.0 MT (webagent at wise-guys dot nl),R,"
"
2226,s. also Mozilla/3.0 (Vagabondo...,WiseGuys robot Netherland - 82.94.216.2,id_t_z_1417,http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk,,Vagabondo/2.0 MT (webagent@NOSPAMwise-guys.nl),R,"
"
2227,s.also - Mozilla/3.0 (Vagabondo...,WiseGuys robot Netherland - 82.94.216.2,id_t_z_021205_2,http://www.wise-guys.nl/Contact/index.php?botselected=webagents&lang=uk,,Vagabondo/3.0 (webagent at wise-guys dot nl),R,"
"
2228,,Open Directory link checking from Vakes,id_t_z_1418,http://www.vakes.com/,,Vakes/0.01 (Vakes; http://www.vakes.com/; search@vakes.com),R,"
"
2229,,unknown level3.net (63.214.172.xxx) robot,id_t_z_1420,,,VayalaCreep-v0.0.1 (haploid@haploid.com),,"
"
2230,,unknown level3.net (63.214.172.xxx) robot,id_t_z_1419,,,Vayala|Creep-v0.0.1 (codepoet@wildties.com),,"
"
2231,,iNet Grabber - Internet content grabber,id_t_z_1421,http://www.aldostools.com/igrabber.html,,vb wininet,D,"
"
2232,,Versus Project robot - Comparing methods for near-uniform URL sampling,id_t_z_1422,http://versus.integis.ch/,,versus 0.2 (+http://versus.integis.ch),R,"
"
2233,,Unknown robot from EPFL University Switzerland (128.178.155.xxx),id_t_z_1423,http://www.epfl.ch/Eindex.html,,versus crawler eda.baykan@epfl.ch,R,"
"
2234,,Verticrawl - Semantic search engine solution (French),id_t_z_120408_1,http://www.verticrawl.com/fr/homepage.php,,Verticrawlbot,C,"
"
2235,,VeryGoodSearch.com link submission checking,id_t_z_1424,http://www.verygoodsearch.com/,,VeryGoodSearch.com.DaddyLongLegs,R,"
"
2236,213.247.50.xx,Verzamelgids NL link checking robot,id_t_z_1425,http://www.verzamelgids.nl/,,verzamelgids.nl - Networking4all Bot/x.x,R,"
"
2237,213.247.50.xx,Verzamelgids NL link checking robot,id_t_z_181006_2,http://www.verzamelgids.nl/,,Verzamelgids/2.2 (http://www.verzamelgids.nl),R,"
"
2238,217.144.236.x,Unknown robot from Yahoo Norway,id_t_z_030406_1,http://no.yahoo.com/,,Vespa Crawler,R,"
"
2239,,Sidewinder G2 anti-virus and anti-spyware protection,id_t_z_190206_1,http://www.securecomputing.com/sg2_antivirus.cfm?menu=solutions,,virus_detector (virus_harvester@securecomputing.com),D,"
"
2240,63.133.162..xx,Visbot crawler for a search software under development,id_t_z_140407_1,http://www.visvo.com/bot.html,,VisBot/2.0 (Visvo.com Crawler; http://www.visvo.com/bot.html; bot@visvo.com),R,"
"
2241,,Some IE toolbar made with Visicom Media Dynamic Toolbar software,id_t_z_1426,http://www.dynamictoolbar.com/en/products/toolbar/,,Visicom Toolbar,B,"
"
2242,,Vision research lab's Cortina - content based image retrieval (128.111.60.xx),id_t_z_1427,http://vision.ece.ucsb.edu/multimedia/cortina.html,,Vision Research Lab image spider at vision.ece.ucsb.edu,R,"
"
2243,,VLC - Cross-platform media player and streaming server,id_t_z_160906_1,http://www.videolan.org/vlc/,,VLC media player - version 0.8.5 Janus - (c) 1996-2006 the VideoLAN team,B,"
"
2244,202.83.221.2xx,VM - Vertical Search Engine (China),id_t_z_140806_1,http://www.verticalmatch.com/,,VMBot/0.x.x (VMBot; http://www.VerticalMatch.com/; vmbot@tradedot.com),R,"
"
2245,,Vortex Web Indexing Robot for a study on  internet link distribution,id_t_z_020106_1,http://marty.anstey.ca/projects/robots/vortex/,,Vortex/2.2 (+http://marty.anstey.ca/robots/vortex/),R,"
"
2246,s. also - cfetch/1.x - carleson/1.x,"Kosmix health, auto and travel search crawler (204.14.48.x / 38.113.234.xxx)",id_t_z_041207_1,http://www.kosmix.com/,,voyager-hc/1.0,R,"
"
2247,s. also - cfetch/1.x - carleson/1.x,"Kosmix health, auto and travel search crawler (204.14.48.x / 38.113.234.xxx)",id_t_z_231105_1,http://www.kosmix.com/,,voyager/1.0,R,"
"
2248,s. also - cfetch/1.x - carleson/1.x,"Kosmix health, auto and travel search crawler (204.14.48.x / 38.113.234.xxx)",id_t_z_301108_3,http://www.kosmix.com/,,voyager/2.0 (http://www.kosmix.com/html/crawler.html),R,"
"
2249,,Vivisimo search crawler (206.210.89.xxx),id_t_z_171105_3,http://www.vivisimo.com/,,VSE/1.0 (testcrawler@hotmail.com),R,"
"
2250,,Vivisimo search crawler (206.210.89.xxx),id_t_z_171105_4,http://www.vivisimo.com/,,VSE/1.0 (testcrawler@vivisimo.com),R,"
"
2251,,Verity vspider indexing software,id_t_z_1428,http://www.verity.com/,,vspider,R,"
"
2252,,Verity vspider indexing software,id_t_z_1429,http://www.verity.com/,,vspider/3.x,R,"
"
2253,192.17.240.xx,VWBot - MetaQuerier Crawler for the MetaQuerier project at the University of Illinois,id_t_z_130707_1,http://vwbot.cs.uiuc.edu/,http://metaquerier.cs.uiuc.edu/,VWBOT/Nutch-0.9-dev (VWBOT Nutch Crawler; http://vwbot.cs.uiuc.edu;+vwbot@cs.uiuc.edu,R,"
"
2254,,W3C Link Checker,id_t_z_1431,http://validator.w3.org/checklink,,W3C-checklink/3.x.x.x libwww-perl/5.xx,C,"
"
2255,,W3C Link Checker,id_t_z_1432,http://validator.w3.org/checklink,,W3C-checklink/4.x [4.xx] libwww-perl/5.xxx,C,"
"
2256,,WebCon - the Libwww command line tool,id_t_z_080806_1,http://www.w3.org/ComLine/,,W3C-WebCon/5.x.x libwww/5.x.x,D,"
"
2257,,W3C Line Mode (character based Web browser),id_t_z_1433,http://www.w3.org/LineMode/,,W3CLineMode/5.4.0 libwww/5.x.x,B,"
"
2258,,Unknown link checking using Libwww via Korea Telecom (221.148.44.xxx),id_t_z_1434,http://www.w3.org/Library/,,W3CRobot/5.4.0 libwww/5.4.0,C,"
"
2259,,W3C HTML-Code Validator,id_t_z_1430,http://validator.w3.org/,,W3C_Validator/1.xxx libwww-perl/5.xx,C,"
"
2260,,w3m Linux pager / text-based browser,id_t_z_1435,http://w3m.sourceforge.net/,,w3m/0.x.xx,B,"
"
2261,,W3 Site Search (Germany) search engine solution,id_t_z_1436,http://www.w3sitesearch.de/,,W3SiteSearch Crawler_v1.1 http://www.w3sitesearch.de,R,"
"
2262,202.51.14.1xx,Wadain (Japan) Blog / RSS search crawler,id_t_z_061206_3,http://wadaino.jp/,,wadaino.jp-crawler 0.2 (http://wadaino.jp/),R,"
"
2263,,Wanna-Be text mode browser,id_t_z_1437,http://mindstory.com/wb2/,,WannaBe (Macintosh; PPC),B,"
"
2264,Site is dead,WapOnWindows WAP browser for PCs,id_t_z_270906_1,http://www.waponwindows.com/,,WapOnWindows 1.0,B,"
"
2265,,Watchfire WebXM intranet solution,id_t_z_250206_2,http://www.watchfire.com/products/webxm/default.aspx,,Watchfire WebXM 1.0,P,"
"
2266,,WAVcheck - Simple Vendor Discovery Tool for detecting client-side tags from web analytics vendors,id_t_z_200706_1,http://www.webbanalys.se/apps/WAVcheck/,,WAVcheck 1.0.x (http://www.webbanalys.se/apps/WAVcheck/),C,"
"
2267,,Wavefire local search community engine (64.141.15.1xx),id_t_z_110106_1,http://www.wavefire.com/,,Wavefire/0.8-dev (Wavefire; http://www.wavefire.com; info@wavefire.com),R,"
"
2268,,Waypath blog discovery engine robot,id_t_z_110206_5,http://www.waypath.com/,,Waypath development crawler - info at waypath dot com,R,"
"
2269,,Waypath blog discovery engine robot,id_t_z_110206_6,http://www.waypath.com/,,Waypath Scout v2.x - info at waypath dot com,R,"
"
2270,,WDG HTML-code validator,id_t_z_1438,http://www.htmlhelp.tne.co.uk/tools/validator/,,WDG_Validator/1.1,C,"
"
2271,,Datafire.com's Web Image Collector (graphics downloading tool),id_t_z_1439,http://www.datafire.com/,,Web Image Collector,D,"
"
2272,,Relsoft link checking software,id_t_z_1440,http://www.relsoftware.com/,,Web Link Validator 1.5,C,"
"
2273,,RankMeter ranking software,id_t_z_1441,http://www.searchutilities.com/,,Web Snooper,R,"
"
2274,,Web-bekannt German web directory link checking,id_t_z_010206_2,http://www.web-bekannt.de/,,"web-bekannt (Version: 1.02, powered by www.internetservice-franken.de)",C,"
"
2275,,Web-bekannt German web directory link checking,id_t_z_010206_1,http://www.web-bekannt.de/,,"web-bekannt (Version: 1.02, powered by www.web-bekannt.de)",C,"
"
2276,,Unkown link or server checking from Würzburg University Germany (132.187.10.xx),id_t_z_1442,http://informatik.uni-wuerzburg.de/,,Web-Bot V1.03,R C,"
"
2277,no active website,Unknown robot from 69.50.233.x (nectartech.com),id_t_z_1443,,,Web-Robot/5.0 (en-US; web-robot.com/policy.html) Web-Robot Crawler/2.0.3,,"
"
2278,,Web2Express / Web2x - Open data searching tool,id_t_z_010107_2,http://search.web2express.org/search/search.html,,web2express.org/Nutch-0.9-dev (leveled playing field; http://web2express.org/; info at web2express.org),R,"
"
2279,,WebAlta search Russia crawler (85.21.201.xx),id_t_z_050206_1,http://www.webalta.ru/,,WebAlta Crawler/1.2.1 (http://www.webalta.ru/bot.html),R,"
"
2280,64.124.122.2xx,WebarooBot / RufusBot from webaroo offline search service,id_t_z_250806_1,http://www.webaroo.com/,http://www.webaroo.com/company/site-owners,WebarooBot (Webaroo Bot; http://64.124.122.252/feedback.html),R,"
"
2281,64.124.122.2xx,WebarooBot / RufusBot from webaroo offline search service,id_t_z_210407_1,http://www.webaroo.com/,http://www.webaroo.com/company/site-owners,WebarooBot (Webaroo Bot; http://www.webaroo.com/rooSiteOwners.html),R,"
"
2282,,Yanasoft WebAuto website copier / downloading tool,id_t_z_1444,http://www.yanasoft.co.jp/webauto.html,,WebAuto/3.4xxx (WinNT; I),D,"
"
2283,,Web Bandit personal search software,id_t_z_1445,http://softwaresolutions.net/webbandit/,,webbandit/4.xx.0,R,"
"
2284,,Amansoft WebBug web server protocol test,id_t_z_140106_2,http://www.cyberspyder.com/webbug.html,,WebBug/5.x,C,"
"
2285,,WebClipping.com - online news monitoring service,id_t_z_1446,http://www.webclipping.com,,Webclipping.com,R,"
"
2286,s. also collage.cgi/1.xx,WebCollage Syndicator graphics crawler/collector,id_t_z_1447,http://www.webcollage.com/,,webcollage/1.xx,R D,"
"
2287,,Quarterdecks WebCompass search tool,id_t_z_1448,,,WebCompass 2.0,R,"
"
2288,,WebCopier offline browser,id_t_z_1449,http://www.maximumsoft.com/,,WebCopier vx.x,D B,"
"
2289,,WebCopier offline browser,id_t_z_1450,http://www.maximumsoft.com/,,WebCopier vx.xa,D B,"
"
2290,193.60.130.xx,WebCorp linguistic search engine (UK),id_t_z_210506_1,http://webcorp.uce.ac.uk/,,WebCorp/1.0,R,"
"
2291,,Webcrawl Search robot (64.40.105.xxx),id_t_z_1451,http://www.webcrawl.net/,,webcrawl.net,R,"
"
2292,,Unix/Linux Web Downloader,id_t_z_1452,http://www.krasu.ru/soft/chuchelo/,,WebDownloader for X x.xx,D,"
"
2293,,Unknown robot from china-netcom.com,id_t_z_1453,,,Webdup/0.9,,"
"
2294,,WingFlyer WebFetch website downloading tool,id_t_z_1454,http://www.wingflyer.com/,,WebFetch,D B,"
"
2295,,webfetch - command line tool to fetch files via HTTP,id_t_z_1455,http://tony.aiu.to/sa/webfetch/,,webfetch/5.x.x,D,"
"
2296,,Verso NetSpective WebFilter,id_t_z_310806_2,http://www.verso.com/enterprise/netspective/webfilter.asp,,WebFilter Robot 1.0,P,"
"
2297,,Telemate.net NetSpective WebFilter,id_t_z_1456,http://www.telemate.net/,,WebFilter Robot 1.x,P,"
"
2298,,Webfind search robot,id_t_z_1457,http://www.web-find.com/,,WebFindBot(http://www.web-find.com),R,"
"
2299,,Webglimpse search engine software,id_t_z_1458,http://www.webglimpse.net/,,Webglimpse 2.xx.x (http://webglimpse.net),R,"
"
2300,,webGobbler - Online random image generator,id_t_z_150306_2,http://sebsauvage.net/webgobbler/,,webGobbler/1.x.x,R D,"
"
2301,,fake ?,id_t_z_1459,,,webhack,,"
"
2302,212.204.217.1xx,herbert.groot.jebbink.nl Web Images collage generator,id_t_z_290807_2,http://herbert.groot.jebbink.nl/,,WebImages 0.3 ( http://herbert.groot.jebbink.nl/?app=WebImages ),D,"
"
2303,s. also Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; support@illumit.com...,WebLight web analyzer & link checker,id_t_z_280306_2,http://www.illumit.com/Products/weblight/,,WebLight/4.x.x (support@illumit.com; http://www.illumit.com/Products/weblight/),C,"
"
2304,sometimes in conjunction w. PHP/4.0.6,WebLink's link management system for HTTP- FTP and Mail hyperlinks,id_t_z_1460,http://www.harlequin.ch/technologien/tools/weblinks.php,,Weblink's checker/,C,"
"
2305,,Los Alamos National Laboratoy weblog research project,id_t_z_140307_1,http://www.user-agents.org/agents/weblogattitude.shtml,http://www.lanl.gov/,Weblog Attitude Diffusion 1.0,R,"
"
2306,139.18.38.1xx,Unknown robot from Leipzig University (Germany) faculty for computer science,id_t_z_230606_1,http://rvs.informatik.uni-leipzig.de/,,"webmeasurement-bot, http://rvs.informatik.uni-leipzig.de",R,"
"
2307,,WebMiner bulk file downloader,id_t_z_1461,http://tribolic.com/webminer/,,WebMiner/x.x [en] (Win98; I),D,"
"
2308,,WeBoX (Japan) - Browser and web collector,id_t_z_1462,http://www-nishio.ise.eng.osaka-u.ac.jp/~nakamura/webox/,,WeBoX/0.xx,B D,"
"
2309,,WebPix - picture downloading tool,id_t_z_1463,http://www.netwu.com/webpix/,,WebPix 1.0 (www.netwu.com),D,"
"
2310,,Caesius WebQL - Custom robot/agent generator / web extraction software,id_t_z_1464,http://www.caesius.com/,,WebQL,B D,"
"
2311,,WebRACE - HTTP retrieval- annotation and caching engine,id_t_z_1465,http://www.cs.ucy.ac.cy/Projects/eRACE/webrace.html,,WebRACE/1.1 (University of Cyprus- Distributed Crawler),P,"
"
2312,62.75.202.1xx,WebRankSpider experimental web crawler,id_t_z_130907_1,http://ulm191.server4you.de/crawler/,,WebRankSpider/1.37 (+http://ulm191.server4you.de/crawler/),R,"
"
2313,,Webreaper download manager,id_t_z_1468,http://www.webreaper.net/,,WebReaper vx.x - www.webreaper.net,D,"
"
2314,,Webreaper download manager,id_t_z_1466,http://www.webreaper.net/,,WebReaper [info@webreaper.net],D,"
"
2315,,Webreaper download manager,id_t_z_1467,http://www.webreaper.net/,,WebReaper [webreaper@webreaper.net],D,"
"
2316,,Websearch Australia robot,id_t_z_1469,http://WebSearch.COM.AU/,,WebSearch.COM.AU/3.0.1 (The Australian Search Engine; http://WebSearch.COM.AU; Search@WebSearch.COM.AU),R,"
"
2317,,Dortmund University WebSearchBench - Open source search software,id_t_z_1470,http://websearchbench.cs.uni-dortmund.de/websearch/about.html.de,,WebSearchBench WebCrawler v0.1(Experimental),R,"
"
2318,,Dortmund University WebSearchBench - Open source search software,id_t_z_1471,http://websearchbench.cs.uni-dortmund.de/websearch/about.html.de,,WebSearchBench WebCrawler V1.0 (Beta)- Prof. Dr.-Ing. Christoph Lindemann- Universität Dortmund- cl@cs.uni-dortmund.de- http://websearchbench.cs.uni-dortmund.de/,R,"
"
2319,,Web site downloading tool and offline browser (Japan),id_t_z_260806_2,http://www.umechando.com/webex/,,Website Explorer/0.9.x.x,D,"
"
2320,,Website eXtractor web site downloading tool,id_t_z_1472,http://www.asona.org/,http://www.internet-soft.com/,Website eXtractor,D,"
"
2321,216.89.111.x,Sootle web directory Website Worth ranking tool,id_t_z_090606_1,http://directory.sootle.com/website-worth/,,WebsiteWorth v1.0,R,"
"
2322,,Webspinne.de robot,id_t_z_1473,http://www.webspinne.de/,,Webspinne/1.0 webmaster@webspinne.de,R,"
"
2323,,Websquash.com Search Engine robot / link checking,id_t_z_1474,http://www.websquash.com/,,Websquash.com (Add url robot),R,"
"
2324,,WebStat - Java statistical computing environment for the web,id_t_z_1475,http://www.math.psu.edu/babcock/webstat/version1.0/,,WebStat/1.0 (Unix; beta; 20040314),R,"
"
2325,24.99.22.xx,Webster - Rev. Healeys web crawler,id_t_z_091006_2,http://webster.healeys.net/,http://webster.healeys.net/search.php,Webster v0.3 ( http://webster.healeys.net/ ),R,"
"
2326,,Websters Webmaster Archive (Germany) submission / pad checking,id_t_z_1476,http://webster.de/,,webster-internet.de pad browser,C B,"
"
2327,,WebStripper download manager,id_t_z_1477,http://webstripper.net/index.html,http://www.netidea.it,WebStripper/2.xx,D,"
"
2328,,WebTrafficExpress IBM server software,id_t_z_1478,,,WebTrafficExpress/x.0,P,"
"
2329,,Web Trends link analyzer,id_t_z_1479,http://www.netiq.com/webtrends/default.asp,,WebTrends/3.0 (WinNT),C,"
"
2330,ex Pita- s. there,The Stanford WebBase Project crawler,id_t_z_1480,http://www-diglib.stanford.edu/~testbed/doc2/WebBase/,,WebVac (webmaster@pita.stanford.edu),R,"
"
2331,,webval - Python link checking tool,id_t_z_1481,http://www.alcyone.com/pyos/webval/,,WebVal/1.0,C,"
"
2332,,Webverzeichnis.de (Germany) directory robot,id_t_z_171205_3,http://www.webverzeichnis.de/,,Webverzeichnis.de - Telefon: 01908 / 26005,R,"
"
2333,Looking for excluded directories in robots.txt,Web Vulnerability Crawler,id_t_z_060306_1,http://webvulncrawl.blogspot.com/2005/12/what-am-i-doing.html,,WebVulnCrawl.unknown/1.0 libwww-perl/5.803,S,"
"
2334,,Studio Net.Idea's Web Watcher Monitor robot,id_t_z_1482,http://www.web-watcher.com/web-watcher-monitor.html,,WebWatcherMonitor/2.01,R C,"
"
2335,,WebZip offline browser,id_t_z_1483,http://www.spidersoft.com/,,WebZIP/x.x (http://www.spidersoft.com),B D,"
"
2336,s.also - Port Huron Labs,Unknown spam bot / harvester (62.163.**.** / 62.194.**.*),id_t_z_1484,,,Wells Search II,S,"
"
2337,,Some spam bot- see link,id_t_z_1485,http://www.kloth.net/internet/badbots-2004.php,,WEP Search 00,S,"
"
2338,,wwIPStuff - Internet client tools for Visual FoxPro,id_t_z_230606_2,http://www.west-wind.com/wwipstuff.asp,,West Wind Internet Protocols 4.xx,B D,"
"
2339,s. also: - http://www.almaden.ibm.com/cs/crawler - FocusedSampler,IBM's Almaden Research robot (Clever search project),id_t_z_1486,http://www.almaden.ibm.com/cs/k53/clever.html,,WFARC,R,"
"
2340,,GNU wget - file downloader,id_t_z_1488,http://www.gnu.org/software/wget/wget.html,,Wget/1.x(.x)GNU wget http://www.gnu.org/software/wget/wget.html - file downloader,D,"
"
